"productID","name","description"
"6fde25a1-56a1-48db-88e6-b94828361267","CHOCOLATE JET FRESAS CON CREMA 29 GR","CHOCOLATE JET FRESAS CON CREMA 29 GR"
"5e159ae8-4b44-41b3-8b51-70228ad484d1","CARRITO DULCE","CARRITO DULCE"
"17463b2d-1530-45d7-8b06-2e2bc03d6f78","BOLSA BIODEGRADABLE BLANCA","BOLSA BIODEGRADABLE BLANCA"
"a95e6fc5-4949-4b49-88c4-062ce6d5f885","FESTIVAL DE CHOCOLATE 33.6G CD 3373","FESTIVAL DE CHOCOLATE 33.6G CD 3373"
"389559bb-9c66-4de2-894e-104562ea89a5","AGUILA LIGHT 330ML ID:5672 PRVDBVR CDB2171","AGUILA LIGHT 330ML ID:5672 PRVDBVR CDB2171"
"4582f72b-7d9c-47ee-bda8-2df819a6e93e","CHITOS JUANSHIS HORNEADOS QUESO/CHEESE FLAVOR 36GR","CHITOS JUANSHIS HORNEADOS QUESO/CHEESE FLAVOR 36GR"
"4059ee09-7659-497f-8f9e-217d7b7ab3ad","CLUB COLOMBIA DORADA BOTELLA 330CM CD 4543","CLUB COLOMBIA DORADA BOTELLA 330CM CD 4543"
"bc8c2b81-e08e-4b02-bbb0-b3cd88fd8421","SHAMPOO JOHNSON MANZANILLA CABELLO CLARO 100 ML","SHAMPOO JOHNSON MANZANILLA CABELLO CLARO 100 ML"
"ce46e452-ec39-46f3-8d12-9deaa225ad05","DESODORANTE REXONA MEN V8 8.5G","DESODORANTE REXONA MEN V8 8.5G"
"1cd4fb3c-e160-44e5-8cbd-d3d61654ea4b","CAFÉ SELLO ROJO 250G CD 4679","CAFÉ SELLO ROJO 250G CD 4679"
"7225d8c7-54f6-4b91-b4b1-455ba984c5c5","BRANDY DOMECQ 750ML","BRANDY DOMECQ 750ML"
"c3575ad2-75f3-4d24-8fac-4c440b9bcbc2","AGUARDIENTE ANTIOQUEÑO 24º SIN AZUCAR TAPA VERDE 1000ML","AGUARDIENTE ANTIOQUEÑO 24º SIN AZUCAR TAPA VERDE 1000ML"
"006491d5-bff3-4e32-a57f-c103d1d38ab5","COSMOPOLITAN DIVA BERRY FUSION 750ML","COSMOPOLITAN DIVA BERRY FUSION 750ML"
"001f7318-7b9f-4712-a14b-7de0f2b8aabf","CARAMELO LÍQUIDO BARBIE CD 12400","CARAMELO LÍQUIDO BARBIE CD 12400"
"7a22f924-c72c-4ba5-92fc-c1245fdc5ef1","BUBBALOO MEGA FRESA 39GR","BUBBALOO MEGA FRESA 39GR"
"2dd2f9fc-0725-41f6-9dc5-ec165d2ebf99","CERVEZA BIRRA MORETTI L`AUTENTICA 330 ML","CERVEZA BIRRA MORETTI L`AUTENTICA 330 ML"
"7af54677-4560-4d75-8ad4-50e04ac01a6a","BASE PARA COCTELES BARDINET CREME CACAO 700ML","BASE PARA COCTELES BARDINET CREME CACAO 700ML"
"1962e4ed-d1e5-44dd-b7e4-61e075369d4b","DULCE KIDSMANIA UNICORN DOO 9GR","DULCE KIDSMANIA UNICORN DOO 9GR"
"3f6abc01-0c56-45cf-bcd6-c0a7fe398a79","BOLSOS TERMICOS 26CM X 28CM CD 12306","BOLSOS TERMICOS 26CM X 28CM CD 12306"
"c5563e51-0c5f-4944-95df-7840e952b6b3","COPITOS COTONETES CD 12528","COPITOS COTONETES CD 12528"
"aec9021f-e5a3-4af3-b1dd-15e5620d6d6e","DULCELGAL ALMENDRA FRANCESA 250G","DULCELGAL ALMENDRA FRANCESA 250G"
"75e33d99-5fa4-4e25-87c7-5114629401f8","BURBUJET CRUJIVAINILLA 50G","BURBUJET CRUJIVAINILLA 50G"
"ff62c13e-577f-41b4-a63a-ab399ec360ac","BEAC SAND BALDE PLAYA MEDIANA 8969","BEAC SAND BALDE PLAYA MEDIANA 8969"
"def01d96-cefa-4f78-acf1-5ffde5f629e6","DORIA LASAGNA","DORIA LASAGNA"
"7c735595-6f94-4477-a90f-e55703d5520e","BAILEYS ALMENDRA 700ML 6428","BAILEYS ALMENDRA 700ML 6428"
"69aa0ebf-58af-492a-8446-d3d5c9d4ad96","BANANA BOAT BLOQUEADOR ADVANCE 100FPS","BANANA BOAT BLOQUEADOR ADVANCE 100FPS"
"ca29ca6d-1a34-4741-953f-a27c77329ff7","DULCES KIDSMANIA PUNCHY MONKEY 12GR","DULCES KIDSMANIA PUNCHY MONKEY 12GR"
"1688311c-3bf8-462c-acfe-609b6cc5ad9a","ARCOR 146G CD 12066","ARCOR 146G CD 12066"
"1e8cc050-071a-4fbd-8d8e-72512ba881e6","CAREFREE PROTECCION CON PERFUME 15UND.","CAREFREE PROTECCION CON PERFUME 15UND."
"88a6ef47-42fc-4c6e-a3cd-2da589cdeea3","DOGOURMET CACHORROS 3 CEREALES Y DHA 350GR","DOGOURMET CACHORROS 3 CEREALES Y DHA 350GR"
"c97025d9-81d6-44c6-b304-f4089b7bc292","AVON SIMPLY DELICATE FRESH 100ML","AVON SIMPLY DELICATE FRESH 100ML"
"fbf4a1b5-f0a9-4629-a18b-310fa31dceb0","AQUAFLOW GAFAS SPORTS PARA MAR ID:11457","AQUAFLOW GAFAS SPORTS PARA MAR ID:11457"
"a66c19ea-1e17-46ec-bf63-3484af2124d2","ANDINA LIGHT LATA 310 ML","ANDINA LIGHT LATA 310 ML"
"2713ed05-affd-4d4e-a26f-a2067bed267b","ZAPATO PLAYERO 37 AL 43","ZAPATO PLAYERO 37 AL 43"
"e5cde539-c5ed-4ce0-86c3-552f1f33b7a5","FRANKFORD FRUTY PEBBLES CANDY BAR 78G","FRANKFORD FRUTY PEBBLES CANDY BAR 78G"
"db7a4d76-50b2-4b95-868d-f3ce26266914","ALCOHOL ANTISEPTICO MK 700 ML","ALCOHOL ANTISEPTICO MK 700 ML"
"5ea073cb-547e-422f-84a9-8b628a089829","DOG CHOW CARNE Y POLLO CACHORROS, MINIS Y PEQUEÑOS 350G","DOG CHOW CARNE Y POLLO CACHORROS, MINIS Y PEQUEÑOS 350G"
"f61dc71a-e4ad-41cb-aa2f-98e5c1198e69","BONDI BLANQUEADOR DESINFECTANTE 2000 ML","BONDI BLANQUEADOR DESINFECTANTE 2000 ML"
"fc3ad2bd-4cf2-43d4-8cbc-18a510dcf43b","CERVEZA SIN ALCOHOL","CERVEZA SIN ALCOHOL"
"9cacb206-c749-4aea-976c-a3e6b0ef97af","CUBA LIBRE LATA RON & COLA","CUBA LIBRE LATA RON & COLA"
"51267a6a-4434-46b7-bc3b-6f6a402b28ef","VINO WELCH’S SPARKLING RED GRAPE 750ML ID:8889","VINO WELCH’S SPARKLING RED GRAPE 750ML ID:8889"
"b6902b78-b8a4-4add-a66e-61bf4e506aeb","AVON CARE","AVON CARE"
"99e2d335-f6eb-4353-92ea-ae2f13172397","DOVE TRATAMIENTO CAPILAR HADRATACION + HIALURONICO 22 ML","DOVE TRATAMIENTO CAPILAR HADRATACION + HIALURONICO 22 ML"
"413d1146-6a1b-45a7-ab15-aa9426e78228","BARTON&GUESTIER MERLOT RESERVÈ 750ML","BARTON&GUESTIER MERLOT RESERVÈ 750ML"
"2128ea41-5dfd-4195-8cb3-0d958bffddce","RUM BARTON LIGTH 1LT","RUM BARTON LIGTH 1LT"
"ae7926ec-1e72-4df9-916a-8850e184ff16","ESTUCHE PARA CELULAR","ESTUCHE PARA CELULAR"
"a74b439b-6a82-4891-bdfa-8c299823ca80","BON O BON 1KG CD 12063","BON O BON 1KG CD 12063"
"d1dd6fc2-4f99-4042-9ed5-4520d511af71","RUM MOURISCA RESERVA ESPECIAL ORO 1LT","RUM MOURISCA RESERVA ESPECIAL ORO 1LT"
"66066310-c0a2-4007-98f4-a6cff5213c33","COCA-COLA ZERO SIN AZÚCAR BOTELLA 400ML","COCA-COLA ZERO SIN AZÚCAR BOTELLA 400ML"
"b3dbabc1-7789-4ec9-9de9-95e70e29b578","ARRURRU ACEITE CORPORAL 50ML","ARRURRU ACEITE CORPORAL 50ML"
"18c7fa14-21dd-4df1-9f3e-94a2e672e5a0","ACEITE JOHNSON'S BABY 50ML","ACEITE JOHNSON'S BABY 50ML"
"e753ef5c-ba3d-4e06-abeb-79e0b978e26a","VINO UNDURRAGA CHARDONNAY 375ML","VINO UNDURRAGA CHARDONNAY 375ML"
"87facf50-7b85-4546-87fe-a059cc19911d","FREIXENET PROSECCO DOC 750ML","FREIXENET PROSECCO DOC 750ML"
"d6dd7f88-a73d-4a9b-85de-f7556f7af658","CHIVAS EXTRA 1L ID:11711","CHIVAS EXTRA 1L ID:11711"
"6e48a9eb-d40d-4c17-be5d-5a3419724e0e","DERSA 1A POLVO LIMPIADOR ABRASIVO - 500GR","DERSA 1A POLVO LIMPIADOR ABRASIVO - 500GR"
"14ac18bd-e115-4d58-8ea9-71e5f83a2747","CURITAS CUREBAND 10UND.","CURITAS CUREBAND 10UND."
"28c571e7-9f51-405d-996c-3003fab93483","REPELENTE SCJOHNSON STAY OFF FAMILIAR CREMA 60ML","REPELENTE SCJOHNSON STAY OFF FAMILIAR CREMA 60ML"
"b38d2272-0de2-471d-ad7f-359067bb032a","ALCOHOL 70% ISOPROPYL 473ML","ALCOHOL 70% ISOPROPYL 473ML"
"02c57a30-120e-45dc-a2f2-2d7341305ee0","ELVAN FONDANTE MILKY FUDGE MILK CREAM 500 GR","ELVAN FONDANTE MILKY FUDGE MILK CREAM 500 GR"
"61f6874a-3d99-42f3-b5f3-357d9ffc3d07","FAMILIA PETYS EMULSIÓN SPRAY CON REPELENTE DE PULGAS PARA PERROS 180ML","FAMILIA PETYS EMULSIÓN SPRAY CON REPELENTE DE PULGAS PARA PERROS 180ML"
"40335fff-e5b1-463e-bc35-86d87d077141","ACONDICIONADOR DOVE RECONSTRUCCION COMPLETA CABELLO DAÑADO 15 ML","ACONDICIONADOR DOVE RECONSTRUCCION COMPLETA CABELLO DAÑADO 15 ML"
"a8b83f8f-bc78-40af-8c14-8c1d2646a02e","COSMOPOLITAN DIVA PASSION FRUIT FUSION 750ML","COSMOPOLITAN DIVA PASSION FRUIT FUSION 750ML"
"79070a75-04c5-4ba0-bc03-2eeedd9d7c6a","CREMA PARA PEINAR SAVITAL 23ML COLÁGENO Y SÁBILA CD6809","CREMA PARA PEINAR SAVITAL 23ML COLÁGENO Y SÁBILA CD6809"
"07756a4f-3997-4038-9d1e-929b4cb96e25","BRANDY ST-REMY VSOP LITRO","BRANDY ST-REMY VSOP LITRO"
"1de478d6-7bfd-48b1-9520-fee231d91d4f","CHIVAS REGAL 18 AÑOS 1 LITRO CD 11710","CHIVAS REGAL 18 AÑOS 1 LITRO CD 11710"
"9c0b353d-b1a5-4ec9-a90a-0df770ad6aa9","BEBIDA AMPER ENERGY REG 473ML","BEBIDA AMPER ENERGY REG 473ML"
"fa80c249-4dfd-4824-b866-2bec6b13e091","ARIEL DOWNY LÍQUIDO 1.2L COD:12512","ARIEL DOWNY LÍQUIDO 1.2L COD:12512"
"d1896f04-d673-4044-93f6-e028ca0d24e5","FLEX VITAMINAS PROTEIN ID:3370","FLEX VITAMINAS PROTEIN ID:3370"
"f1c7504e-e2ed-4238-8ad6-63409589235f","Producto Nuevo DOS T","radsdsa"
"c24ae8b3-e5dd-4bab-bafb-21e5e218f782","COSTA CAÑONAZO BARRITA RELLENA CON CREMA CUBIERTA DE CHOCOLATE 19 GR","COSTA CAÑONAZO BARRITA RELLENA CON CREMA CUBIERTA DE CHOCOLATE 19 GR"
"8c842d0f-3ce0-4b37-a7a6-2abce66a35f9","CREMA DE LICOR ROYAL PALM 700ML","CREMA DE LICOR ROYAL PALM 700ML"
"6d8422cb-f464-4704-968f-a3dd93407526","FRITO LAY MANI MOTO LIMON 46G","FRITO LAY MANI MOTO LIMON 46G"
"28c60c72-0da0-4ddc-9407-c05896e4a3b5","BUDWEISER BOTELLA GRANDE 7046","BUDWEISER BOTELLA GRANDE 7046"
"6ab3ed31-027f-4c01-a8bb-f57aaf5b5309","AMARULA VAINILLA 750ML 8132","AMARULA VAINILLA 750ML 8132"
"453132b4-c20c-4ac7-82d2-203a230db1fa","AI GALLI PROSECCO ROSÈ DOC MILLESIMATO - BRUT 750ML","AI GALLI PROSECCO ROSÈ DOC MILLESIMATO - BRUT 750ML"
"2f7f230e-d26a-4d5c-94d6-94082be02939","CALIFORNIA COMPOTA DE DURAZNO 113G 3778","CALIFORNIA COMPOTA DE DURAZNO 113G 3778"
"08bd3a03-f42c-4e60-b53e-d194df97578f","AXION EN TARRO ID:11497","AXION EN TARRO ID:11497"
"5837cd82-f09e-46eb-9804-0b32b4c91ef3","DETODITO LIMÓN 165G - TAMAÑO FAMILIAR","DETODITO LIMÓN 165G - TAMAÑO FAMILIAR"
"69521f09-de77-49d1-b914-c6103c4be9d6","CHIPS LA MOLE CRISPYCLAN ROSMARINO COOL TASTE 90GR","CHIPS LA MOLE CRISPYCLAN ROSMARINO COOL TASTE 90GR"
"de76c3e8-dee0-4117-9880-1665cf30a171","FORTIDENT BLANQUEADORA76G","FORTIDENT BLANQUEADORA76G"
"26182c3f-c878-4528-b861-1c337ad1c005","CHICLE TRIDENT MENTA 3 PORCIONES 5.1G","CHICLE TRIDENT MENTA 3 PORCIONES 5.1G"
"1516f700-4c97-4c51-9895-9791a1fd9c62","DULCE LOS DELICIOS KROKO TOY 8GR","DULCE LOS DELICIOS KROKO TOY 8GR"
"acc3002f-d85f-4bec-91d2-fe104e2080b4","CARETA INTEX CON TUBO #48","CARETA INTEX CON TUBO #48"
"9a43f803-c004-4e14-a955-3eac9d106f69","CANDADO PEQUEÑO","CANDADO PEQUEÑO"
"f97958e9-daf6-4415-affa-650e92104b96","BICARBONATO DE SODIO, 50 G, CD 5751","BICARBONATO DE SODIO, 50 G, CD 5751"
"545a1a21-72ce-4717-a1b0-1db72c40294f","SHAMPOO DOVE HIDRATACIÓN INTENSA ID:11121","SHAMPOO DOVE HIDRATACIÓN INTENSA ID:11121"
"e20f3944-be94-477c-ba14-f9a50e12407a","FABULOSO FRESCA PRIMAVERA 200ML CD 5890","FABULOSO FRESCA PRIMAVERA 200ML CD 5890"
"857f2d88-fa0f-48e2-aa93-bb25cd05e614","BUTTER COOKIES 340G","BUTTER COOKIES 340G"
"e66bdff0-4c28-4df6-b201-0dcbe44fe857","COMPOTA CIRUELA 113G ID:12902","COMPOTA CIRUELA 113G ID:12902"
"b312f96b-f534-4650-a38a-7604a2dd5754","CINTA DE ENMASCARAR ID:8671","CINTA DE ENMASCARAR ID:8671"
"7a47ac61-c174-4abc-ac55-83aaf5b492fa","COUNTRY BARN SALCHICHAS VIENA DE POLLO 130G","COUNTRY BARN SALCHICHAS VIENA DE POLLO 130G"
"229104e2-c15b-4b58-973c-09eb45fb7f7e","ALPINA YOGURT CON TROZOS DE FRUTA FRESA 150 G","ALPINA YOGURT CON TROZOS DE FRUTA FRESA 150 G"
"3f568132-0b8b-460a-ae68-43256d7489bb","CHI- CHI'S PIÑA COLADA GARRAFA 1.75L","CHI- CHI'S PIÑA COLADA GARRAFA 1.75L"
"83e75664-456e-4c4e-a119-244dcc6aef48","CLUB COLOMBIA NEGRA COD: 132","CLUB COLOMBIA NEGRA COD: 132"
"493c2477-6115-4470-b9a1-9b3a9348e732","COLONIA PMB BABY COLOGNE ID:6840","COLONIA PMB BABY COLOGNE ID:6840"
"1c39513a-d44f-4c6f-b8fc-5f1bf90ad5be","BIZCOCHO PIPE","BIZCOCHO PIPE"
"70334330-4893-47ef-a801-86479a2b2f36","CUCHILLA AFEITAR 10617","CUCHILLA AFEITAR 10617"
"61d7869e-6521-4241-9616-838f8cf2814e","ACONDICIONADOR SAVITAL CON COMPLEJO HIALURÒNICO Y SÀBILA SOBRE 22 ML","ACONDICIONADOR SAVITAL CON COMPLEJO HIALURÒNICO Y SÀBILA SOBRE 22 ML"
"d57cf76a-5759-4b01-b746-15cd62765d1f","AUDIFONOS SOLID ALUMINIUM HOUSING","AUDIFONOS SOLID ALUMINIUM HOUSING"
"519c6ebf-ef89-4ca6-ade7-b92e3466a44a","ELIZABETH ARDEN CLINICAL 48H 12G","ELIZABETH ARDEN CLINICAL 48H 12G"
"5c8dff19-206e-4231-afec-1de261a1073b","DESODORANTE AVON ONDUTY SPORT 75ML","DESODORANTE AVON ONDUTY SPORT 75ML"
"ae7a5541-83cd-44b7-8559-34e55fdb023c","BARTON&GUESTIER CHARDONNAY 750ML","BARTON&GUESTIER CHARDONNAY 750ML"
"b8bfc012-6aa0-48b5-bbfc-518d3def5995","SHAMPOO DOVE RECONSTRUCCIÒN COMPLETA 15 ML","SHAMPOO DOVE RECONSTRUCCIÒN COMPLETA 15 ML"
"2ed2a08c-9aa9-474e-ad4b-85772c9f9a0d","BABARIA MEN ESPUMA DE AFEITAR ALOE 300ML","BABARIA MEN ESPUMA DE AFEITAR ALOE 300ML"
"f0620224-d657-44c4-b0c6-23a4f8ef159a","COCA-COLA ORIGINAL BOTELLA 600ML","COCA-COLA ORIGINAL BOTELLA 600ML"
"5969c650-023a-40f6-b094-d0fba8d8ecaa","DULCE STARBURST FRUIT CHEWS ORIGINAL 58.7GR","DULCE STARBURST FRUIT CHEWS ORIGINAL 58.7GR"
"b175b92a-0664-45e1-96f4-1cc955aac9d7","SANPIC PETS 450 ML","SANPIC PETS 450 ML"
"f7071363-4d88-49f8-9bf2-84764ab5d4f9","CHOCOLATE M&M MIILK CHOCOLATE 47.9 GR","CHOCOLATE M&M MIILK CHOCOLATE 47.9 GR"
"4e4613df-f101-4656-b838-f2571b5ef04d","BACARDÍ CARTA BLANCA 750ML CD 7071","BACARDÍ CARTA BLANCA 750ML CD 7071"
"4c0f1ad9-fb55-4386-ba69-121babf59aea","AGUA MANANTIAL 1.5L","AGUA MANANTIAL 1.5L"
"0c125894-5b87-468d-ab9a-f7c935eeb479","DINGOO`S 900ML ID:11922","DINGOO`S 900ML ID:11922"
"394d624a-618f-4e99-8f50-00a11999cbff","CERVEZA ANDINA LIGHT EN LATA 330ML","CERVEZA ANDINA LIGHT EN LATA 330ML"
"e3164c5c-b0ca-4e2f-8282-d2f943f483fc","TEQUILA CENOTE BLANCO AGAVE 700ML ID12592 PRVDSJ CDSJ54702","TEQUILA CENOTE BLANCO AGAVE 700ML ID12592 PRVDSJ CDSJ54702"
"39c8d6f2-de23-48ca-98a8-0719c4678311","CHOCOLATE JET CON LECHE 50G 3992","CHOCOLATE JET CON LECHE 50G 3992"
"15caa23c-b2f8-4da7-933e-634c164142b5","APRONAX LÍQUIDO GEL","APRONAX LÍQUIDO GEL"
"3f0c5db9-fc3c-4a8b-80fc-5aa6a0fb140d","COLCAFE CLÁSICO 170G","COLCAFE CLÁSICO 170G"
"6d7bf9f1-9f79-4219-beb5-e51a722158d8","RUM CAPTAIN MORGAN PAROT BAY MANGO 1L","RUM CAPTAIN MORGAN PAROT BAY MANGO 1L"
"2dfb91cd-b85a-4773-b611-7203028688e8","CORDILLERAS BLANCAS 4,6%VOL","CORDILLERAS BLANCAS 4,6%VOL"
"9ac027f4-4059-4733-9028-1e2f087427df","AGUARDIENTE 375 TAPA AZUL ID:11304 PRVD:GLT CD:FLA000548","AGUARDIENTE 375 TAPA AZUL ID:11304 PRVD:GLT CD:FLA000548"
"26db2b14-bfed-4f86-9540-da6dd7702508","CREMA DE PEINAR SAVITAL CON ACEITE DE ARGAN Y SABILA 22ML","CREMA DE PEINAR SAVITAL CON ACEITE DE ARGAN Y SABILA 22ML"
"690eda44-d514-4664-9dac-e68f1f8b1dd8","FIESTOS NATURAL 190G","FIESTOS NATURAL 190G"
"0b73303f-b715-48fa-aac6-232242744e0d","CREMA PARA MANOS Y CUERPO SUSPIRO FRAGANCIA FLORAL 130ML","CREMA PARA MANOS Y CUERPO SUSPIRO FRAGANCIA FLORAL 130ML"
"6a4afce1-a348-43be-9fea-a5ad9c43f0fb","BRONCEADOR BABARIA 100ML","BRONCEADOR BABARIA 100ML"
"cf8bbf63-70df-434f-aaac-6d48561f38e1","DETODITO NATURAL 50GR","DETODITO NATURAL 50GR"
"fd5e5c1c-01d2-4c49-8488-6381ab2f4bb6","ALIMENTO PARA PERRO DOGOURMET ADULTOS CARNE A LA PARRILLA CON CEREALES Y VEGETALES 30G","ALIMENTO PARA PERRO DOGOURMET ADULTOS CARNE A LA PARRILLA CON CEREALES Y VEGETALES 30G"
"345d5858-ca45-4df8-ac4b-69490bcba3e4","SUN PRO TONO INTENSO Y DURADERO BRONCEADOR PROTECTOR CORPORAL EN GEL 20 FPS 200 ML","SUN PRO TONO INTENSO Y DURADERO BRONCEADOR PROTECTOR CORPORAL EN GEL 20 FPS 200 ML"
"4b10b7ea-e1dc-478b-8710-b97a9cabd416","CHOCLITOS PICANTE 46G CÓDIGO 11167","CHOCLITOS PICANTE 46G CÓDIGO 11167"
"54d3d7d7-cd86-4cf8-abf1-41b267850653","ADVIL FEM","ADVIL FEM"
"c4dfe0b1-6d62-49cf-9edd-983be69cce52","CURITAS CUREBAND","CURITAS CUREBAND"
"845a7520-62d0-4656-9ce3-e29114191575","TAMPONES NOSOTRAS SENSITI-V 8 REGULAR CON APLICADOR FLUJO 6-9 GRAMOS","TAMPONES NOSOTRAS SENSITI-V 8 REGULAR CON APLICADOR FLUJO 6-9 GRAMOS"
"9add70c3-fdc8-467b-9fb5-86f56b70521c","CHICLE TRIDENT MENTA 8,5G","CHICLE TRIDENT MENTA 8,5G"
"e1440640-ddb2-4bc0-a34d-d9c9d1e6c1ab","WHITE HORSE 750ML","WHITE HORSE 750ML"
"4a8cd401-f692-4b2a-819e-d98d33e1da34","CLUB SOCIAL, 234G, CD 10300","CLUB SOCIAL, 234G, CD 10300"
"0caec1e3-a305-443f-a40c-c53e94e89427","CHICLE TRIDENT MORA AZUL 8,5GR","CHICLE TRIDENT MORA AZUL 8,5GR"
"4bce5357-da61-4f76-a802-26310b8deeb3","AGUARDIENTE ANTIOQUEÑO S/A 750ML ID11302 PRVGLT CDFLA000531","AGUARDIENTE ANTIOQUEÑO S/A 750ML ID11302 PRVGLT CDFLA000531"
"1933145b-6340-453c-bf36-d5c13a0a873b","FEVER-TREE MEDITERRÁNEAN TONIC WATER 200ML 11421","FEVER-TREE MEDITERRÁNEAN TONIC WATER 200ML 11421"
"a845683d-8856-45f5-93d8-d699f216f5de","CHEEKIES BABY WIPES (ÁLOE VERA Y VITAMINA E) CD 1079","CHEEKIES BABY WIPES (ÁLOE VERA Y VITAMINA E) CD 1079"
"0a10187b-2398-4da1-b67a-0ad6ba9f2997","ARBOR MIST ZINFANDEL SANGRÍA 750ML COD: 11814","ARBOR MIST ZINFANDEL SANGRÍA 750ML COD: 11814"
"423f0940-a8b7-482c-bdb3-d314c16157c8","YOGURT GRIEGO MANDARINA 150G ID12881","YOGURT GRIEGO MANDARINA 150G ID12881"
"d2ed4d85-85b6-4d93-9b54-f0fc006340cd","CREMA DE CASSIS LEJAY 700 ML","CREMA DE CASSIS LEJAY 700 ML"
"6076bb57-579e-40f9-b7fe-91f5a6eb75c9","SODA MIL","SODA MIL"
"f89689d8-c3d0-4558-9459-2517853a3de1","DESODORANTE DOVE MEN + CARE 30 ML","DESODORANTE DOVE MEN + CARE 30 ML"
"13fa925a-425a-4b3f-a430-88f658596131","CAFÉ GRANULADO","CAFÉ GRANULADO"
"a84e1e66-2a97-4827-9487-ac91f848c803","CHOCOPAYE FRESA 216G","CHOCOPAYE FRESA 216G"
"817eaadb-c5a0-4019-84d9-63046bf3eda2","CERVEZA DOS EQUIS BOTELLA","CERVEZA DOS EQUIS BOTELLA"
"fc9f73b5-38c4-4094-9b77-d976cd9b74e7","BLOQUEADOR SOLAR SUNPRO 50SPF 220ML","BLOQUEADOR SOLAR SUNPRO 50SPF 220ML"
"cbe343c7-c43d-48c9-8a09-8dddb4b82d36","BABARIA COLLAGEN VEGAN CREMA FACIAL 50 ML","BABARIA COLLAGEN VEGAN CREMA FACIAL 50 ML"
"64375892-0e73-4566-9dac-01ed23fd1ef5","ACEITE DE OLIVA 500ML ID:4736 PRVD:CLN","ACEITE DE OLIVA 500ML ID:4736 PRVD:CLN"
"c6128a95-4557-4a5c-98e7-4c1beb7eafa7","FRUCTIS CONEITIONER DURAZNO ID:2356","FRUCTIS CONEITIONER DURAZNO ID:2356"
"a457575a-794b-4449-a9b9-834b35f74e7e","CERVEZA CORONA EXTRA 355ML BOTELLA ID:7951 PRVD:JTR CD:900028","CERVEZA CORONA EXTRA 355ML BOTELLA ID:7951 PRVD:JTR CD:900028"
"75ffcbbd-43d2-48c4-8613-54d60b600a50","ELECTROLÍT FRESA 625ML","ELECTROLÍT FRESA 625ML"
"f77161e0-7b65-43b2-94bf-49960d5be169","EMBARÈ BITES MILK CARAMELOS DE LECHE SABOR VAINILLA 420 GR","EMBARÈ BITES MILK CARAMELOS DE LECHE SABOR VAINILLA 420 GR"
"e903ffc3-a8b7-42c4-abf1-9a805d569b59","BOLSA AGUA AQUA WORKS 5 LITROS","BOLSA AGUA AQUA WORKS 5 LITROS"
"76192492-56ae-4219-aa3e-d84445da7f1c","CERVEZA HOLLANDIA EN LATA 330ML","CERVEZA HOLLANDIA EN LATA 330ML"
"b3e96e0c-ee84-476e-b900-88f7a23a94b4","CAFE LIOFILIZADO JUAN VALDEZ AVELLANA 50 GR","CAFE LIOFILIZADO JUAN VALDEZ AVELLANA 50 GR"
"c6b6221b-265e-45b8-8bb5-cb93caa280c0","CAFÉ BARY TOSTADO Y MOLIDO 300GR","CAFÉ BARY TOSTADO Y MOLIDO 300GR"
"6d0cf53e-f4a9-4ea4-9051-180707926531","CERVEZA AGUILA ORIGINAL EN BOTELLA 330ML","CERVEZA AGUILA ORIGINAL EN BOTELLA 330ML"
"6736b791-0570-4445-9e18-bbb7c5026a7a","CREMA DE WHISKY IRISH CREAM CAROLANS 1L, MADE WITH HONEY & CREAM","CREMA DE WHISKY IRISH CREAM CAROLANS 1L, MADE WITH HONEY & CREAM"
"ba2ae517-1677-4d9f-87fd-6861e648bbbb","AGUA MINERAL HATSU 300ML","AGUA MINERAL HATSU 300ML"
"40a09487-97dd-4538-abc5-80369edac0bc","ALPINETTE MORA 140G ID:7494","ALPINETTE MORA 140G ID:7494"
"14f039f7-a692-45a0-8480-dbc31bd6975c","FRUCO SALSA CON MOSTAZA, 85G, CD 11661","FRUCO SALSA CON MOSTAZA, 85G, CD 11661"
"bb763416-ae5c-41c8-b74f-ba3dac00aaea","BASE PARA COCTELES BARDINET LIQUEUR ORANGE IMPERIALE 700ML","BASE PARA COCTELES BARDINET LIQUEUR ORANGE IMPERIALE 700ML"
"caa9d451-6922-4942-bdbf-94a380799593","FORTIDEN CUATRIACCIÓN 69ML","FORTIDEN CUATRIACCIÓN 69ML"
"46155250-0361-4413-bf8e-fba43c255f9f","3 MUSKETEERS 83G","3 MUSKETEERS 83G"
"ef8708d1-9ee9-44a2-8552-521fcfa28a0e","CAFE TOSTAO SELECTO 220G","CAFE TOSTAO SELECTO 220G"
"75c201ff-7be9-4dd8-b3ca-81cfe4badb6d","SUAVE ESSENTIALS, WILD CHERRY BLOSSOM, 30 FL. OZ. (887 ML) CD 5108","SUAVE ESSENTIALS, WILD CHERRY BLOSSOM, 30 FL. OZ. (887 ML) CD 5108"
"cf22aacc-d03f-4bd1-8f6f-ea737b5ba005","AGUA AQUA WORKS 1.5L","AGUA AQUA WORKS 1.5L"
"5d18af64-4164-41b2-b6fe-34e774b0ad66","BEAUTIFUL TEXTURES NATURALLY STRAIGHT SHAMPOO 355 ML","BEAUTIFUL TEXTURES NATURALLY STRAIGHT SHAMPOO 355 ML"
"03177587-d31f-4101-9802-896bb93db66d","ADVANCE TECH AVON SHAMPOO ULTRA LISO 750ML ID:3957 PRVD:AVN","ADVANCE TECH AVON SHAMPOO ULTRA LISO 750ML ID:3957 PRVD:AVN"
